id,wallet,chain,faucet,amount,txid,ts
a985afd6-642a-4b41-b25f-98d0eddd46fd,0x3C8E9a42B54655E8D0b57ED2C923c30478Db1621,eth,https://faucetlink.to/holesky,0.00038325,36890b1c-17d6-4ad0-92d4-61ed91133364,2025-08-23T22:43:09.813629+00:00
1dd5aa5f-790d-4049-bdaa-2e075d86ba0d,0xd4cEF5A594b2660ffb7752D7e6A27Ee8C94A1154,eth,https://faucetlink.to/holesky,0.00046466,631fd93e-d2ac-4f69-83fc-ad8e747a8873,2025-08-23T22:43:10.344636+00:00
6b1939df-d543-4b7d-9ef5-6e2bd5996097,0xE36743B6452763595CeAb2591eF5160C94EbDAAf,eth,https://faucetlink.to/holesky,0.00058206,9f257e7a-38db-4230-bb89-78b16c74310a,2025-08-23T22:43:15.660351+00:00
15e8d279-60c6-4536-a859-db6ac5e4cb34,0x4a0d387F61a6ee6b3093519688FFc5159e6105C7,eth,https://faucetlink.to/sepolia,0.00067278,bf3bbc76-1c64-4e10-9a25-452cb8069a25,2025-08-23T22:43:17.053195+00:00
500155bf-fc64-4fd7-83a7-b6ca6918e808,0xdE7d234F09a99Fc06E9A977e8b0E90127c86Ba10,eth,https://faucetlink.to/sepolia,0.00053046,61221703-507a-49fa-abf7-99832e517dbe,2025-08-23T22:43:17.861719+00:00
3e05bcf9-b444-4221-9038-124d6c6c3ba0,0x3C8E9a42B54655E8D0b57ED2C923c30478Db1621,eth,https://faucetlink.to/,9.141e-05,4892ec2c-089c-497f-9ca7-ec39eeb076d8,2025-08-23T22:43:20.696027+00:00
f537e8c5-abc0-4574-87ce-c146230a89ba,0x5C72B3d18784d25dfE82eE8aB38dD7d39B7667D4,eth,https://faucetlink.to/holesky,0.00032556,95131b80-e4ac-42f2-bd3c-9ecff97ad127,2025-08-23T22:43:28.50443+00:00
83ad754d-8220-40a0-8e7d-08e199595043,0x2D4848c7Dadb0c6e0Ed55EC70Ec05867c4745239,eth,https://faucetlink.to/holesky,0.00035981,3d13f7dc-1d69-4b3e-a831-ac7e092f8157,2025-08-23T22:43:32.885453+00:00
36a50332-5cf1-4377-9e59-62e88bc8f26b,0x8575e5EB1B97F6c904a1369a4979a64A21035D7A,eth,https://faucetlink.to/sepolia,0.00030019,b4f11ced-cb36-4d9b-8038-8b6ec801e97a,2025-08-23T22:43:38.482464+00:00
7e8c0154-2c74-408f-9048-5b0c51a1c674,0xB30762ff78DFc4942751458e1EDFCdf447106605,eth,https://faucetlink.to/holesky,0.00092199,49335cb3-1677-4bb7-84e2-26ca54407f01,2025-08-23T22:43:41.801523+00:00
a8119af8-f5f0-4c76-89dc-7c711bdb8139,0xBb901e625Ee491d0789ea9dAcA62D05cD426a33b,eth,https://faucetlink.to/holesky,0.00039326,231535d6-7a57-4df9-8c79-44b70752b026,2025-08-23T22:43:42.680145+00:00
f1523ff6-2406-4d61-8568-33a0912d6f14,0xd4cEF5A594b2660ffb7752D7e6A27Ee8C94A1154,eth,https://faucetlink.to/holesky,0.00030562,a10fdf91-2b32-44fc-84e8-6f5fbba43ed7,2025-08-23T22:43:50.183959+00:00
9256902d-c403-4a9f-989f-35e603f51e06,0x2D4848c7Dadb0c6e0Ed55EC70Ec05867c4745239,eth,https://faucetlink.to/,0.00032689,0d7741ef-00e7-4177-ac55-8cb58f758ac7,2025-08-23T22:47:55.106131+00:00
7f9c8f48-450e-4bd4-a03e-5fa515c7ee43,0xb45abF930E6D88Ea51536Dac14F7908433663770,eth,https://faucetlink.to/holesky,0.00062117,974615f8-943c-4219-96fe-f310f8e598c3,2025-08-23T22:48:05.276259+00:00
6fe71601-3696-4b3c-bec2-7d3544d8ef5b,0x077001Cd36Bd2bc75fCDA8d52C94434aB919E2a7,eth,https://faucetlink.to/holesky,0.00052106,dc6de1a2-ff15-4621-bb02-270d9f3c4f72,2025-08-23T22:48:13.029637+00:00
31e9c579-d01a-484c-89c8-f91cbdd3a4ca,0x4578F966c460589d962285E0f31E6320496Fc644,eth,https://faucetlink.to/sepolia,0.00064342,2683e941-39cf-4ad4-b9cb-696f249d7c39,2025-08-23T22:48:13.482354+00:00
761fa8ea-0621-4236-80cc-02e3a3833a79,0xd5fb8A5E1c4898A0b0664e7ec7a7d66F09B583E1,eth,https://faucetlink.to/holesky,0.00070876,80338426-1511-414d-8246-52d93f6c5160,2025-08-23T22:48:15.926183+00:00
211c13b7-7265-44d5-86a7-d29e790e8597,0x874A08a9317FF510c90aA39673A7506205920268,eth,https://faucetlink.to/,0.00067375,f105f9f2-ac69-45bf-9329-40364795a86f,2025-08-23T22:48:19.749292+00:00
b307fc9b-5e34-42c6-a819-659375e934da,0x383fD3E6FD6D5e292C027F30aEf59620F6Be54d1,eth,https://faucetlink.to/,6.044e-05,0a65a4be-95c8-40e1-9267-22630d1f251e,2025-08-23T22:48:23.085159+00:00
27b2cfb0-9c8d-4074-83ca-2514a58e88c9,0x874A08a9317FF510c90aA39673A7506205920268,eth,https://faucetlink.to/sepolia,0.0002718,d44b6226-4f17-4437-a388-ca9c480e6e4f,2025-08-23T22:48:24.637094+00:00
7b5182e4-fb27-45f9-9eeb-ca2c65387821,0xb45abF930E6D88Ea51536Dac14F7908433663770,eth,https://faucetlink.to/holesky,0.00093497,94afa3b9-57c6-4a3a-8694-6028ea8771c0,2025-08-23T22:48:27.224879+00:00
36c2713b-7b52-4207-93f0-1a1138691793,0xC6a1815657E5494fddDf574c630B25B57B917e50,eth,https://faucetlink.to/,0.00061548,c899fb76-a14f-4a41-a45d-a6e409ccf8e6,2025-08-23T22:48:38.237728+00:00
6f18908f-1533-41ea-9803-201c5cca5f36,0x8Aa81c28bDe4eF3a17dAC0e980CDE901CAA649C5,eth,https://faucetlink.to/sepolia,0.00079803,16b8eef6-5f1b-4fa0-913c-ed4faba97c43,2025-08-23T22:48:44.183469+00:00
0d519230-f0eb-4e48-af33-311ddfca1055,0x4a0d387F61a6ee6b3093519688FFc5159e6105C7,eth,https://faucetlink.to/holesky,0.00087654,8cca53d8-c16a-4f29-b5a5-e28c3637924c,2025-08-23T22:48:44.445806+00:00
e8d0be86-1f05-4a77-9c8a-30d783cc76e4,0xC6a1815657E5494fddDf574c630B25B57B917e50,eth,https://faucetlink.to/,0.00072994,a43226b3-2e04-457e-a4a0-181771c5647c,2025-08-23T22:48:45.096635+00:00
753d2509-9dda-4016-acc0-d7e6e4b4fbd7,0x2D4848c7Dadb0c6e0Ed55EC70Ec05867c4745239,eth,https://faucetlink.to/holesky,0.00099734,68ec3339-8168-42fb-a2f6-04d8e8dc16f0,2025-08-23T22:48:50.871441+00:00
cc709baa-9a00-4a7a-a2ef-eb2311656af0,0x8Aa81c28bDe4eF3a17dAC0e980CDE901CAA649C5,eth,https://faucetlink.to/sepolia,0.00051083,9de7a4f8-74ce-40eb-a306-b9b7efe91220,2025-08-23T22:48:53.829278+00:00
dd3383a5-8efb-4a72-8730-52f305448d06,0xf045C813F638bCd0CB95a3C95E148241637b4044,eth,https://faucetlink.to/sepolia,0.00063437,14fe20f4-71d2-494a-bdc3-0a1c2bd7ce3b,2025-08-23T22:26:13.927177+00:00
953ffe6f-9dd5-4549-a6b5-c69ce122c0d9,0xE1e6D5b5024EA9Fa871eF0C140Af92EE17cC8869,eth,https://faucetlink.to/sepolia,0.00027883,78568856-3ef3-4a7a-ab5e-186a76655475,2025-08-23T22:26:15.057073+00:00
525ccbcc-7775-4ad9-88fc-381af2865500,0x1b0776C563E3c6453f30850160BD4031A587d174,eth,https://faucetlink.to/,0.00049909,7cf6ab72-b291-4d5b-a0dd-a3626965786a,2025-08-23T22:26:15.793499+00:00
edb09e0e-6591-4b4b-876c-7690eb19e854,0xd4cEF5A594b2660ffb7752D7e6A27Ee8C94A1154,eth,https://faucetlink.to/holesky,0.00026697,22958807-1bea-4ac4-b713-a2fd58b00a39,2025-08-23T22:26:15.990546+00:00
8d8b1909-0b26-4272-b3a3-a19aca51dfec,0xdE7d234F09a99Fc06E9A977e8b0E90127c86Ba10,eth,https://faucetlink.to/holesky,0.00091217,0b28c468-303e-4103-ae35-f4a8e5e5695e,2025-08-23T22:26:17.58754+00:00
2233839d-4893-4a57-9eaa-80d17a8db7bd,0x3C8E9a42B54655E8D0b57ED2C923c30478Db1621,eth,https://faucetlink.to/,0.00095833,ab71042f-391d-42e7-aea0-9674f77c1d6d,2025-08-23T22:26:18.309809+00:00
222503ac-d465-4a22-b3ab-3c977a7ac097,0x5931C31F17a1f417e242B42987Ded48F1A196585,eth,https://faucetlink.to/,0.00015111,5bff76d1-b794-46cf-a251-1ada6ac61538,2025-08-23T22:26:19.850682+00:00
abcdae91-1826-46bd-acc6-ba5bd4edbefd,0x73c430fF85C0C7f4eEA41e62B561846cac464d81,eth,https://faucetlink.to/holesky,2.595e-05,a0f62965-5aa1-45bc-aeed-955e8cc2b881,2025-08-23T22:26:22.008251+00:00
16cc68a5-59dc-4072-bb02-35de40b50a8d,0xA24B4CdfAcb8a565D758b2A8058fCB396EeEA401,eth,https://faucetlink.to/sepolia,0.00083463,d8b87a34-2b40-4530-94c9-292e58dd2456,2025-08-23T22:26:24.582047+00:00
2d8731bf-0c55-44f4-b1b9-b77b0f09aca0,0xA24B4CdfAcb8a565D758b2A8058fCB396EeEA401,eth,https://faucetlink.to/,0.00012419,fc1ef9fd-c438-4ac0-aded-ff32bf154775,2025-08-23T22:26:25.985702+00:00
970a5a5d-4db3-4a4e-ba4d-2563a53ea239,0xb4e24b05b441DAb1c907d808b74720ec2c337027,eth,https://faucetlink.to/,5.75e-05,977ecb35-842f-4df0-aea0-674aca740168,2025-08-23T22:26:28.325895+00:00
b8ed5d7c-aa30-4855-89b0-201d53dec99d,0x4B595A9D1f2d1935a760dCb35e8fc339eFe8E535,eth,https://faucetlink.to/,0.00084156,83e0db86-ffbe-4a0d-8549-ff6459da80b9,2025-08-23T22:26:29.665363+00:00
37bbae56-e735-4a30-8390-d71b7ba71914,0x8575e5EB1B97F6c904a1369a4979a64A21035D7A,eth,https://faucetlink.to/,0.00097182,790c56da-ac72-4bad-8be8-dc8c08fe72fb,2025-08-23T22:26:32.512025+00:00
2f72da56-dce1-41d4-8878-d05534234dc0,0xb4e24b05b441DAb1c907d808b74720ec2c337027,eth,https://faucetlink.to/holesky,0.00092328,b99efe8e-5e9d-4d41-a57e-d28aa74862e5,2025-08-23T22:26:35.510605+00:00
22fff5b7-56f2-4fdd-83fb-820961b40a8a,0x73c430fF85C0C7f4eEA41e62B561846cac464d81,eth,https://faucetlink.to/,0.00028825,c3b43007-05f5-44ac-9459-54a9723a9641,2025-08-23T22:26:36.478412+00:00
f688bcaf-12c8-416d-b6d4-2ace2e5bd656,0x2D4848c7Dadb0c6e0Ed55EC70Ec05867c4745239,eth,https://faucetlink.to/sepolia,0.00025797,13f9634e-1f15-4244-8d74-35da8c62a485,2025-08-23T22:26:37.271034+00:00
a6ff99db-7200-401e-b4eb-cecd58abed40,0xB30762ff78DFc4942751458e1EDFCdf447106605,eth,https://faucetlink.to/sepolia,0.0006016,fb875c34-3fda-479d-b30b-5156dc653e7d,2025-08-23T22:26:38.359004+00:00
faed789b-3a05-49b2-b870-2e98105c6c27,0x4C110a05B39F22c123c35F3e5F563Ee900477464,eth,https://faucetlink.to/sepolia,0.00059689,5c34a4a6-966d-475a-ad3c-8ef8ec21a36c,2025-08-23T22:26:39.094729+00:00
406a8bbd-0329-4932-8a66-cbd54ff95cf8,0xA24B4CdfAcb8a565D758b2A8058fCB396EeEA401,eth,https://faucetlink.to/sepolia,0.00092992,98a8b901-3855-476e-81c5-de59384d559b,2025-08-23T22:26:39.298909+00:00
23eb77b1-9e38-4ec9-816d-b3480572610f,0x7C8e35AaECb1E6C866D3272B9Aa7D5d18165A630,eth,https://faucetlink.to/holesky,0.00051064,ea8cdb74-d2b0-4651-a459-b016498f53a2,2025-08-23T22:26:39.801409+00:00
3dd27b25-53c7-4fe6-bce7-7a4465f6396d,0x383fD3E6FD6D5e292C027F30aEf59620F6Be54d1,eth,https://faucetlink.to/holesky,0.00025513,6b9e5f53-9c89-4f51-bc7d-2fac34798a82,2025-08-23T22:26:42.036908+00:00
4e85349d-04e5-4a4e-8ab0-f494eb9969eb,0xB30762ff78DFc4942751458e1EDFCdf447106605,eth,https://faucetlink.to/holesky,0.00049015,3d848cd0-739f-4868-8e82-9bf16ed852d0,2025-08-23T22:26:42.770871+00:00
e52e7f83-8a00-4252-8f7e-873c28cfb1d1,0x95c5753791659DFEbc537239DC9fC38169711519,eth,https://faucetlink.to/sepolia,0.0004971,08440124-3f89-4334-84e4-342a1b54ffa0,2025-08-23T22:26:44.765981+00:00
7852400d-8386-49cc-94ea-7aab8b2495ad,0x146b30f380a2f2fB9BFB714e3841f50D7EdBA612,eth,https://faucetlink.to/,0.00037814,93152309-9cfe-49e6-8df8-d75d29aed34b,2025-08-23T22:26:45.102817+00:00
c448661b-c76a-487d-912a-d312b38c4778,0x146b30f380a2f2fB9BFB714e3841f50D7EdBA612,eth,https://faucetlink.to/,0.00099234,b36bb249-e60c-4636-9a7c-aa2e62799f1e,2025-08-23T22:26:45.516833+00:00
cfd0a5ff-7d56-4b35-9062-188cce7e6d78,0xa5b0037819C3017a1C7A88dAC7474E603EF44b98,eth,https://faucetlink.to/sepolia,0.00027634,47b5338d-9c5e-4455-9ce3-1ebd68e4f91e,2025-08-23T22:26:45.735457+00:00
0b91c456-0b6f-40ee-b2ca-c5c25cba7911,0x23dA1Ac0F572b7b146a4d6DcBbeD33909ad9429A,eth,https://faucetlink.to/holesky,0.00099752,be5143e3-2c7f-4a8a-a36c-7860694d1097,2025-08-23T22:26:46.514501+00:00
1985b492-7075-4cf3-a0da-820f1e8cf1f7,0xE042B2dCA5FAd2EB16Bfb6C5240f596b75c51633,eth,https://faucetlink.to/sepolia,4.068e-05,3f704a4a-1dbd-4830-8582-ac82bd68f500,2025-08-23T22:26:46.788723+00:00
43e4add6-fe48-4171-b4c0-792ff9e159e0,0xd4cEF5A594b2660ffb7752D7e6A27Ee8C94A1154,eth,https://faucetlink.to/,0.0006965,2269d483-1abc-4195-b1f9-232da696265f,2025-08-23T22:26:46.984308+00:00
d12020ca-dd67-4a86-b0ea-c487d324dc8b,0xA24B4CdfAcb8a565D758b2A8058fCB396EeEA401,eth,https://faucetlink.to/sepolia,0.00022485,aa0b065c-7f3a-476f-ae61-4a60aea7207d,2025-08-23T22:26:47.08414+00:00
c027ce7a-72c4-4edc-ba9f-1ff345fbc6ff,0x146b30f380a2f2fB9BFB714e3841f50D7EdBA612,eth,https://faucetlink.to/sepolia,0.00096062,a120f4d4-45ce-443c-b53d-8139ea199bdd,2025-08-23T22:26:47.431988+00:00
cfa7b0c1-3e14-465b-bce2-ee3fc679c67c,0x8575e5EB1B97F6c904a1369a4979a64A21035D7A,eth,https://faucetlink.to/,8.105e-05,4022b125-253e-452d-a98c-2be8e2b3af57,2025-08-23T22:26:47.882782+00:00
4291e7eb-4918-4c18-835a-00f19a822e9f,0x146b30f380a2f2fB9BFB714e3841f50D7EdBA612,eth,https://faucetlink.to/,0.00010602,5caa4908-a4a0-4f55-bad6-d80dba60aee8,2025-08-23T22:26:48.500886+00:00
fa6486cf-87db-4808-aad1-ecbb81a79e95,0x8Aa81c28bDe4eF3a17dAC0e980CDE901CAA649C5,eth,https://faucetlink.to/holesky,0.00012441,71ba6c88-2228-4c23-a3c7-97f412070084,2025-08-23T22:26:48.592145+00:00
b05a2cc9-7d7c-4133-8ea9-d24f672da102,0xF98cdb39b5C6035C1Bc4571eA6EC2378FEb3C2e4,eth,https://faucetlink.to/sepolia,0.00014321,51d7c50a-7ab4-43d5-bea6-ff5b87d204eb,2025-08-23T22:26:48.630704+00:00
1fe78b66-ab56-4dbe-a9a6-6b59e05d0f37,0x019b26b6dEFd30E5e1de062dd4c58E0cD84b815f,eth,https://faucetlink.to/,7.559e-05,8ae301d1-9f8a-4eca-9cf9-d06d356339ce,2025-08-23T22:26:48.815906+00:00
46208ed6-6723-483f-aa9f-816f496c2e47,0xE1e6D5b5024EA9Fa871eF0C140Af92EE17cC8869,eth,https://faucetlink.to/sepolia,0.00020378,93bce3be-7a6b-494c-a132-b971ce3fd622,2025-08-23T22:26:49.518716+00:00
41f30c54-3024-49b7-9396-6d4a85779b00,0x4a0d387F61a6ee6b3093519688FFc5159e6105C7,eth,https://faucetlink.to/sepolia,0.00034396,255dcfba-22be-4bd7-9f28-0ecf5737f767,2025-08-23T22:26:50.454256+00:00
a26f8a81-f872-4d8a-93db-1fe995d17990,0xE1634Dc4b208b6FE51411a3211b399c9faC224F4,eth,https://faucetlink.to/sepolia,0.00055923,b0537c5f-499f-4d4a-9999-838f0d777d01,2025-08-23T22:26:51.4202+00:00
9f8f1c67-606f-4a67-b193-7f9f3de6f50a,0xBb901e625Ee491d0789ea9dAcA62D05cD426a33b,eth,https://faucetlink.to/,0.00060352,b056d094-4684-489d-ae05-8878880f8435,2025-08-23T22:26:52.304579+00:00
464afff3-f5b7-43f2-96fb-2f436bf1e111,0xCc4AB529E8d71007c333455a5035C95e99981970,eth,https://faucetlink.to/sepolia,0.0003587,945c090e-1142-4c92-b27c-d20eb8667439,2025-08-23T22:26:52.795488+00:00
ad8c7e94-0115-485a-89ab-81aaacf4a322,0x8Aa81c28bDe4eF3a17dAC0e980CDE901CAA649C5,eth,https://faucetlink.to/,0.00083709,094d5c02-0a24-4831-b969-abf51e451c01,2025-08-23T22:26:53.387724+00:00
742e58ed-9367-4c86-8be0-0fdb6efb42c3,0x6daf085e04927bBA14e0a989105DFB2CA51ef67E,eth,https://faucetlink.to/,0.00024419,d86f4355-433d-4f24-8250-083a625b1864,2025-08-23T22:26:53.856056+00:00
07f802d2-0780-4f6d-bb39-65b63c02675c,0x019b26b6dEFd30E5e1de062dd4c58E0cD84b815f,eth,https://faucetlink.to/sepolia,6.44e-06,49098dfb-8b54-4f05-acda-0371eb6b20c5,2025-08-23T22:26:54.035182+00:00
e8828d64-d9be-4167-83a7-963d1e1a6429,0xC6a1815657E5494fddDf574c630B25B57B917e50,eth,https://faucetlink.to/sepolia,0.00011404,19178419-1f7f-403f-b7b0-063df9f5a92c,2025-08-23T22:26:55.762698+00:00
124cc8ca-b4b6-4214-a0cf-6f2bdeca806d,0x4578F966c460589d962285E0f31E6320496Fc644,eth,https://faucetlink.to/holesky,0.00022224,09767dca-e69c-46d6-a695-979dfc42c582,2025-08-23T22:26:56.465505+00:00
52ff1f73-a3ac-4fcd-9968-2726e8edef36,0xB30762ff78DFc4942751458e1EDFCdf447106605,eth,https://faucetlink.to/,0.00066616,6d9e97e8-2de1-471d-b6f3-f6a8d7a67f57,2025-08-23T22:26:57.938775+00:00
0ed42197-4610-4e50-bd46-4331c22fa5f4,0x874A08a9317FF510c90aA39673A7506205920268,eth,https://faucetlink.to/holesky,0.00089028,0dcfb8c9-5416-4e2a-85be-cb6962ac64fd,2025-08-23T22:26:59.070087+00:00
da926c94-3f0d-4fce-b87e-152f56a4976d,0x2F45926d389bf31F3f77105A72086270536B2c93,eth,https://faucetlink.to/sepolia,0.00041327,f21db05e-420f-4f0a-a542-b7e521bfa5ea,2025-08-23T22:27:00.447055+00:00
b3fd77b6-1b96-4bff-b8d1-b68f30ea81b0,0x61C0f0e0bEE14D6E602dd9601CD8043B97d11e62,eth,https://faucetlink.to/holesky,0.00029699,dfb59c38-ba31-4e82-86ea-a8e1c097395b,2025-08-23T22:27:05.061801+00:00
622c6bbd-32e4-4d1e-8e53-ce5bce1fcf74,0xa5b0037819C3017a1C7A88dAC7474E603EF44b98,eth,https://faucetlink.to/sepolia,9.772e-05,f9cb7cee-15c9-4db8-b279-b46dc9acade0,2025-08-23T22:27:08.462561+00:00
e6be1d53-13b1-4c94-9b6e-60562dbdfc97,0x6daf085e04927bBA14e0a989105DFB2CA51ef67E,eth,https://faucetlink.to/sepolia,0.000235,b3aeb5f0-9f39-4f57-8c4c-e2d3d7834250,2025-08-23T22:27:11.512724+00:00
427d813b-a698-46f7-b921-c82d56b80de3,0x4B595A9D1f2d1935a760dCb35e8fc339eFe8E535,eth,https://faucetlink.to/sepolia,0.00099999,c047f11b-7e99-495e-acab-b9bda126d379,2025-08-23T22:27:13.222814+00:00
dfa741c3-92fa-41d8-869a-e27f0eccf3e6,0x95c5753791659DFEbc537239DC9fC38169711519,eth,https://faucetlink.to/,0.0008651,57e83b94-164c-494e-9961-c4c8288a4b54,2025-08-23T22:27:14.323751+00:00
a7c6ac2e-512c-4c89-a5c6-acb4f639925c,0xb45abF930E6D88Ea51536Dac14F7908433663770,eth,https://faucetlink.to/,0.00018528,bcc210e2-3e41-45a8-9416-b7a6ffe9851d,2025-08-23T22:27:14.57718+00:00
1e26354b-7830-4eff-b393-3050bd05e32d,0x4a0d387F61a6ee6b3093519688FFc5159e6105C7,eth,https://faucetlink.to/,0.00093643,7610ba79-1fbc-430b-a687-699da075e583,2025-08-23T22:27:15.131888+00:00
2d9b5a1d-c2cf-4179-b284-cd5b2e0a3f97,0x61C0f0e0bEE14D6E602dd9601CD8043B97d11e62,eth,https://faucetlink.to/sepolia,0.00099203,62aad8a4-4560-4f30-b9ca-1f0157d750f0,2025-08-23T22:27:15.646262+00:00
10a1eae4-58f8-4b1a-9ec1-44c5a2f1423e,0x4C110a05B39F22c123c35F3e5F563Ee900477464,eth,https://faucetlink.to/,0.00060661,9b43f95e-06ad-4f56-8c90-7fab202cadfb,2025-08-23T22:27:15.989656+00:00
fce22024-b741-490d-976d-edd800ca621d,0xBb901e625Ee491d0789ea9dAcA62D05cD426a33b,eth,https://faucetlink.to/holesky,3.231e-05,ed971277-20ac-4a58-8e7a-47f55e85bdd8,2025-08-23T22:27:16.477212+00:00
4793ea89-ce9c-4cb6-b8ff-964e1b08858e,0x5C72B3d18784d25dfE82eE8aB38dD7d39B7667D4,eth,https://faucetlink.to/,0.0009553,e810b601-3819-4070-8d2f-1524fd53d47f,2025-08-23T22:27:19.053257+00:00
4fc3a0cc-979e-4f20-b48b-9667f1bc19d9,0xd4cEF5A594b2660ffb7752D7e6A27Ee8C94A1154,eth,https://faucetlink.to/sepolia,0.00059291,f8a648b3-cb81-4759-a88b-dad9ce6996a1,2025-08-23T22:27:20.383207+00:00
743c62d5-c9f8-4d31-8a0c-172b0c9d7f63,0x4578F966c460589d962285E0f31E6320496Fc644,eth,https://faucetlink.to/sepolia,0.00011165,0ffe1e59-7475-4789-a897-f08c5fc10e57,2025-08-23T22:27:22.084971+00:00
8008f85c-6455-493f-bab2-1dcdd9046d96,0x5C72B3d18784d25dfE82eE8aB38dD7d39B7667D4,eth,https://faucetlink.to/holesky,0.00075425,60799d50-2014-413f-bdc3-dae483fa573a,2025-08-23T22:27:24.547221+00:00
f079c6e8-d31b-4032-a3e9-303a0828b124,0x019b26b6dEFd30E5e1de062dd4c58E0cD84b815f,eth,https://faucetlink.to/sepolia,0.00099653,46c222cc-c866-4e50-9281-01da5df4d53f,2025-08-23T22:27:27.047389+00:00
5b2af563-43bb-4d0d-837d-360b6e7aa164,0x1b0776C563E3c6453f30850160BD4031A587d174,eth,https://faucetlink.to/sepolia,6.11e-06,e10ebefa-68b1-4ec9-b29b-ff94bbad62be,2025-08-23T22:27:29.948825+00:00
38851da4-728a-4d8f-9745-064cee8c9900,0xE1634Dc4b208b6FE51411a3211b399c9faC224F4,eth,https://faucetlink.to/holesky,0.00042423,783953e6-4f40-4dec-95e6-20b1e289e7ca,2025-08-23T22:27:30.093357+00:00
6f943194-1ade-47a8-af3b-a3e4e883ca7c,0x1b0776C563E3c6453f30850160BD4031A587d174,eth,https://faucetlink.to/holesky,0.00099163,ad188cf4-c2b5-4b7e-86c5-4ffc55428326,2025-08-23T22:27:35.415282+00:00
30fe635b-9567-498b-9365-931340a67504,0x0A0C4e4f9c3F77B05E62bfde869392d703ae4c17,eth,https://faucetlink.to/sepolia,0.00095583,c6942559-82d5-43cf-a9d2-bcf777238c59,2025-08-23T22:27:35.729287+00:00
46c0289d-108d-4041-8039-69fb0d358c85,0x383fD3E6FD6D5e292C027F30aEf59620F6Be54d1,eth,https://faucetlink.to/holesky,0.00095288,64f40530-0eb4-46c2-8ad0-5a0b9bba89b5,2025-08-23T22:27:37.560041+00:00
657d2655-3f9d-4a69-b5cf-81ebbd566458,0x8575e5EB1B97F6c904a1369a4979a64A21035D7A,eth,https://faucetlink.to/,0.00055484,b85a4b4e-8a1f-49e4-87da-c7bb4c4b3f4e,2025-08-23T22:27:37.928326+00:00
95a63c8e-9d00-47e6-b24d-2e5bceb80ea8,0x23dA1Ac0F572b7b146a4d6DcBbeD33909ad9429A,eth,https://faucetlink.to/,0.00047802,fa407392-27c0-49b4-ae68-9905157e7412,2025-08-23T22:27:40.027648+00:00
5c6ec161-3b34-401a-adfc-2644a8751eab,0x2F45926d389bf31F3f77105A72086270536B2c93,eth,https://faucetlink.to/sepolia,0.0007937,f333d678-ec4f-4a9c-941d-6645779e28d3,2025-08-23T22:27:41.521289+00:00
b1c0300f-4910-4352-a501-d46543ae3dab,0x73c430fF85C0C7f4eEA41e62B561846cac464d81,eth,https://faucetlink.to/,0.0003666,a24b908b-66dc-40aa-b541-bc494961686a,2025-08-23T22:27:44.974496+00:00
9e28bee4-30d2-479c-99e4-92b390222b2f,0x146b30f380a2f2fB9BFB714e3841f50D7EdBA612,eth,https://faucetlink.to/sepolia,0.00037567,720a6241-f93c-40ca-bde4-497ef0361e8b,2025-08-23T22:27:46.292457+00:00
e8543e44-2898-4cdc-8d84-0301e2959a69,0x5C72B3d18784d25dfE82eE8aB38dD7d39B7667D4,eth,https://faucetlink.to/,0.00071862,7c9d4604-2362-4f0f-81e3-f6ae5b0ec27b,2025-08-23T22:27:47.771623+00:00
2f985b05-12eb-4ac7-944b-2a2a07816f07,0x1b0776C563E3c6453f30850160BD4031A587d174,eth,https://faucetlink.to/holesky,0.0008786,4e33c4ca-7818-41e5-b53c-be92f6778228,2025-08-23T22:27:49.460727+00:00
28fb2331-958c-42aa-b8a2-82f78dee6154,0x146b30f380a2f2fB9BFB714e3841f50D7EdBA612,eth,https://faucetlink.to/,7.297e-05,a6b14222-6787-47aa-ae70-1fe1ec04b3ff,2025-08-23T22:27:50.738634+00:00
6ad2c75c-45a3-4abd-ad10-d182011623b3,0x5931C31F17a1f417e242B42987Ded48F1A196585,eth,https://faucetlink.to/holesky,0.00070872,1c088188-7e91-4982-9ebe-d36311a173ec,2025-08-23T22:27:51.0856+00:00
bc186034-b524-419e-ab04-a9db10cdb0a2,0xb4e24b05b441DAb1c907d808b74720ec2c337027,eth,https://faucetlink.to/sepolia,6.103e-05,e5c30cfa-3d07-4cfc-bf1b-ce27ac09815b,2025-08-23T22:27:52.958585+00:00
6541873f-1bec-4a25-8d06-34eef2b6785f,0x3C8E9a42B54655E8D0b57ED2C923c30478Db1621,eth,https://faucetlink.to/sepolia,0.00072552,92bb74a7-9f33-4c39-b05b-42566edb41da,2025-08-23T22:27:53.376238+00:00
0f83d7f2-19cf-4c2c-86f3-831d485a6b48,0xD4C8F5fa97F5375a0110ab41E7Fe6417F7d29607,eth,https://faucetlink.to/sepolia,0.00061938,c0fc6160-9f06-4d2b-8507-00c618bbe140,2025-08-23T22:27:53.629481+00:00
8f7d734c-92e5-4bd7-938d-c8a3aaf0b45b,0xf045C813F638bCd0CB95a3C95E148241637b4044,eth,https://faucetlink.to/holesky,7.869e-05,a0145fcd-7187-4a82-8f6a-3fa8775da676,2025-08-23T22:27:53.787555+00:00
2eeb6947-307a-4718-9009-db43a27d3831,0x4B595A9D1f2d1935a760dCb35e8fc339eFe8E535,eth,https://faucetlink.to/sepolia,0.00088131,fd0b66b6-cbd4-4809-a6eb-b4398c3554a8,2025-08-23T22:27:55.906764+00:00
